.threshold,recall,precision
0.4606996774673462,0.44086021505376344,0.08488612836438923
0.4599023461341858,0.44086021505376344,0.08471074380165289
0.45945072174072266,0.44086021505376344,0.0846233230134159
0.458984911441803,0.44086021505376344,0.08444902162718847
0.45804548263549805,0.44086021505376344,0.08436213991769548
0.45769137144088745,0.44623655913978494,0.08530318602261049
0.457608699798584,0.44623655913978494,0.08521560574948665
0.4562070965766907,0.44623655913978494,0.0849539406345957
0.4555615782737732,0.44623655913978494,0.08486707566462168
0.4555196166038513,0.44623655913978494,0.08478038815117467
0.4552140235900879,0.44623655913978494,0.0844354018311292
0.4548024535179138,0.44623655913978494,0.08434959349593496
0.4545400142669678,0.44623655913978494,0.08417849898580122
0.4542503356933594,0.44623655913978494,0.08409321175278622
0.4521641731262207,0.44623655913978494,0.0840080971659919
0.45212221145629883,0.44623655913978494,0.0839231547017189
0.44968992471694946,0.44623655913978494,0.08383838383838384
0.4495580792427063,0.44623655913978494,0.08375378405650857
0.44922107458114624,0.44623655913978494,0.08366935483870967
0.44834738969802856,0.44623655913978494,0.08358509566968782
0.448125422000885,0.45161290322580644,0.08450704225352113
0.447732150554657,0.45161290322580644,0.08442211055276382
0.4466869831085205,0.45161290322580644,0.08433734939759036
0.44635045528411865,0.45161290322580644,0.08425275827482448
0.4458816647529602,0.45161290322580644,0.0841683366733467
0.4456735849380493,0.45161290322580644,0.08408408408408409
0.4451411962509155,0.45161290322580644,0.084
0.44451117515563965,0.45161290322580644,0.08391608391608392
0.44388115406036377,0.45161290322580644,0.08383233532934131
0.44376951456069946,0.45161290322580644,0.08374875373878365
0.44271934032440186,0.45161290322580644,0.08366533864541832
0.44266045093536377,0.45161290322580644,0.08358208955223881
0.44254904985427856,0.45698924731182794,0.08449304174950298
0.4409220218658447,0.45698924731182794,0.08399209486166008
0.4402392506599426,0.45698924731182794,0.08390918065153011
0.43941056728363037,0.45698924731182794,0.08374384236453201
0.43843692541122437,0.45698924731182794,0.08366141732283465
0.4379122257232666,0.45698924731182794,0.08357915437561456
0.4376232624053955,0.45698924731182794,0.08349705304518663
0.4371699094772339,0.46236559139784944,0.0842311459353575
0.4368102550506592,0.46236559139784944,0.08414872798434442
0.4368007779121399,0.46236559139784944,0.08406647116324535
0.43663549423217773,0.46774193548387094,0.08487804878048781
0.4362528920173645,0.46774193548387094,0.08463035019455253
0.4357779622077942,0.46774193548387094,0.08454810495626822
0.43433982133865356,0.46774193548387094,0.08446601941747572
0.434296190738678,0.46774193548387094,0.08438409311348205
0.43398088216781616,0.46774193548387094,0.08413926499032882
0.4334474802017212,0.46774193548387094,0.08397683397683398
0.43284744024276733,0.46774193548387094,0.08389585342333655
0.43143439292907715,0.46774193548387094,0.0838150289017341
0.43044179677963257,0.46774193548387094,0.08373435996150144
0.43041908740997314,0.46774193548387094,0.08365384615384615
0.43003106117248535,0.46774193548387094,0.08349328214971209
0.42889028787612915,0.46774193548387094,0.08341323106423777
0.4280553460121155,0.46774193548387094,0.08325358851674641
